char_name,nu03,nu11,nu12,on_pixel_frac,on_pixel_x_var,on_pixel_y_var,font_name,dct_0,dct_1,dct_2,dct_3,dct_4,dct_5
two,-0.00014927796385319852,0.00012008648981031742,0.00025741087371112755,0.016881827209533268,6.581314878892734,7.757785467128027,simsunb,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-0.00012090839719193681,0.00010484877524551414,0.00026417206031186956,0.0199203187250996,7.409999999999999,5.76,simsunb,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-3.25734724165644e-05,1.983018918225068e-05,9.750925957982566e-05,0.008866995073891626,6.666666666666667,0.0,simsunb,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-0.00017512656086404643,2.5972545133816483e-05,9.268719918146707e-05,0.020937188434695914,7.854875283446712,5.442176870748298,simsunb,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,-0.00011641922104928896,-2.8422710049548174e-05,-3.619345989739621e-05,0.028112449799196786,5.6772959183673475,8.177295918367347,simsunb,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00029146062979519815,-7.199038260190951e-05,-8.041326615775212e-05,0.017892644135188866,7.333333333333333,3.691358024691359,simsunb,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,-0.00010113165097052928,-6.179999999998836e-05,-0.00025802899292421826,0.024,5.2899305555555545,7.722222222222222,simsunb,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.00013161014876695017,-9.454233088769913e-05,-0.00034850126265458447,0.02708124373119358,5.061728395061728,8.249657064471878,simsunb,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00012091686093720073,0.00014281366141228664,-7.036821305072347e-05,0.00392156862745098,0.6875,0.1875,simsunb,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,4.305603746271558e-05,-3.4571042588855536e-05,0.0005650679228519493,0.033299697275479316,7.191919191919191,9.39026629935721,STIXGeneral,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00010114714124208434,8.862792298256112e-05,0.00032536666710469077,0.01890547263681592,7.113573407202215,0.34903047091412737,STIXGeneral,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-0.00012779361729036782,0.00013801262397207528,0.00041108646044215696,0.025025025025025027,11.04,3.8975999999999997,STIXGeneral,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,3.2645783639223834e-05,2.7706796462525e-05,0.0002687875713544395,0.022977022977022976,10.472589792060491,5.822306238185256,STIXGeneral,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-5.846518061726891e-05,3.6974813553180595e-05,0.00019297827186884114,0.025025025025025027,6.054399999999999,5.7664,STIXGeneral,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-3.1102774435913816e-05,5.544553148811019e-05,0.00010589688653445505,0.02914572864321608,9.890606420927465,5.334126040428061,STIXGeneral,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00011635823180614242,-3.302384312271877e-05,8.460446429363136e-06,0.03538928210313448,6.821224489795918,7.440000000000001,STIXGeneral,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.000313990174654266,-6.561766754339162e-05,-6.924761109713361e-05,0.020937188434695914,7.392290249433107,4.521541950113379,STIXGeneral,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,1.753852900096578e-05,2.6608455580379177e-06,-0.00036570705344410813,0.03538928210313448,7.102040816326531,6.306938775510203,STIXGeneral,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0001318903805473921,-5.564470333371478e-05,-0.00040819688087001267,0.03434343434343434,6.616782006920416,7.750865051903113,STIXGeneral,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.000109216758354275,0.0001331642807065337,-7.942849581283934e-05,0.00392156862745098,0.1875,0.6875,STIXGeneral,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-0.00024342863272520853,0.0002060290969166731,0.0008725580328465906,0.050256410256410255,7.193669304456477,7.4077467721782595,STIXGeneralBol,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.0002655071485650024,0.0002509910242443219,0.0007134429491046215,0.03959390862944162,7.7172912557527935,1.378040762656147,STIXGeneralBol,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-0.00026313676315859114,0.0002772170470517048,0.0007640462537447651,0.04383282364933741,11.466738777717685,4.574364521362899,STIXGeneralBol,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-0.0002666314361632672,0.0002448097731387258,0.0006321537231825048,0.044897959183673466,10.6875,5.24948347107438,STIXGeneralBol,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-0.00016718174498113415,0.00011181096861695847,0.00039927477200239525,0.04170905391658189,6.657941701368234,4.483045806067817,STIXGeneralBol,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-3.6482682057257496e-05,5.8523888621670193e-05,0.0001522055507800695,0.037487335359675786,8.559532505478451,5.888970051132212,STIXGeneralBol,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,5.2872246000285366e-05,-3.169952291844659e-05,-6.235197762818256e-05,0.050256410256410255,6.6455643481882545,7.34027488546439,STIXGeneralBol,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.0006769417725036547,-0.00012103563882298095,-8.824945801041116e-05,0.033299697275479316,9.057851239669422,5.107438016528925,STIXGeneralBol,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,-0.00025373919977646697,-0.0001130662329392171,-0.0005258983689244435,0.05894519131334023,8.84087411511234,7.092028316405049,STIXGeneralBol,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0006166210600434419,-0.00042123268646385105,-0.0005886043292060811,0.04918032786885246,6.289930555555556,6.8016493055555545,STIXGeneralBol,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0002762783875508785,0.0003442414984647013,-0.00019508301613280514,0.009861932938856016,1.61,1.01,STIXGeneralBol,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-0.0002922653559482344,0.0003331360462622753,0.0007356551422704696,0.04065040650406504,5.840000000000001,7.234375,STIXGeneralBolIta,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00013968185106500903,0.00020771129690490053,0.0005550532732732552,0.03225806451612903,7.24609375,2.2958984375,STIXGeneralBolIta,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-0.0001353332860415205,0.00022191466257540852,0.0005089613472344303,0.03121852970795569,9.350676378772114,4.805411030176898,STIXGeneralBolIta,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-6.706519923490854e-05,0.00014796120684413674,0.0004436455437966275,0.03538928210313448,9.619591836734694,5.26857142857143,STIXGeneralBolIta,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-6.843761061347812e-05,0.00016692376314626545,0.00036810441064713046,0.037487335359675786,6.292184075967861,6.4894083272461645,STIXGeneralBolIta,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-3.189133015191767e-05,9.926331174893995e-05,0.00011878468086778452,0.03225806451612903,9.171875,5.6474609375,STIXGeneralBolIta,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00012245576260246378,6.634028407848568e-05,-6.56443421297526e-05,0.045965270684371805,6.8572839506172825,6.311111111111111,STIXGeneralBolIta,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00029684646229008997,3.964199999999255e-05,-5.4844648774679425e-05,0.024,8.276041666666666,5.326388888888889,STIXGeneralBolIta,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,-0.00024058963992366157,-1.545039357728347e-05,-0.00038934395594374517,0.04276985743380855,7.215986394557823,6.6853741496598635,STIXGeneralBolIta,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.00022913544875192952,-7.037126853973374e-05,-0.0005481727910272476,0.04170905391658189,6.434265318262939,7.225461035098156,STIXGeneralBolIta,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00029922967106530297,0.0004560484479752241,-0.00018190440380261904,0.008866995073891626,1.2839506172839505,0.8888888888888888,STIXGeneralBolIta,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-2.28261719873644e-05,8.057763121811152e-05,0.0005384148836064666,0.02914572864321608,7.070154577883472,9.386444708680141,STIXGeneralItalic,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-6.72084603518249e-05,0.00011776351287202415,0.00032582929119022794,0.017892644135188866,6.666666666666667,1.5833333333333333,STIXGeneralItalic,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-0.0001324837955411674,0.0002022110266490957,0.0004239345984888436,0.025025025025025027,10.32,5.209599999999999,STIXGeneralItalic,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,3.5826007317163e-05,0.00010632967012771526,0.0003484730612374378,0.025025025025025027,10.2176,6.185600000000001,STIXGeneralItalic,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,7.759581269819864e-06,5.832379647637502e-05,0.0002192983827148117,0.025025025025025027,4.889600000000001,5.833600000000001,STIXGeneralItalic,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-7.544815066442577e-05,9.996281157688136e-05,0.00010850390365334391,0.022977022977022976,10.862003780718338,5.194706994328923,STIXGeneralItalic,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,-7.90560224495722e-05,-4.0726768948872545e-06,-1.2963624424773858e-05,0.028112449799196786,5.622448979591836,7.801020408163266,STIXGeneralItalic,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.0002450032620152889,4.150988623404443e-05,-4.82729027016179e-05,0.0199203187250996,9.5275,5.65,STIXGeneralItalic,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,3.1156206546972085e-06,7.289827813094013e-05,-0.0002723286056165978,0.03538928210313448,8.249795918367349,7.792653061224491,STIXGeneralItalic,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.00012570347297182798,-1.467910848414902e-05,-0.00036586737908139147,0.03121852970795569,6.709677419354839,8.926118626430801,STIXGeneralItalic,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00014168299860770498,0.00019380112025059774,-0.00010889399930105751,0.004906771344455349,0.24,0.5599999999999999,STIXGeneralItalic,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-2.864460426517036e-05,5.475304810736815e-05,0.0005950061145204549,0.03538928210313448,7.554285714285713,8.857142857142858,sylfaen,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00013531068820227306,0.00010956001394020071,0.00033577524084536304,0.0199203187250996,7.44,0.61,sylfaen,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-2.732860552618802e-05,7.584854668430668e-05,0.00046298539176605917,0.028112449799196786,9.372448979591837,4.738520408163265,sylfaen,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,2.0552969161237217e-05,-9.788114917706692e-06,0.0004133475014783951,0.03121852970795569,8.888657648283038,7.00312174817898,sylfaen,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-3.1135540529931564e-05,3.730288995920952e-05,0.0003083295621366474,0.03121852970795569,5.261186264308012,4.915712799167535,sylfaen,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-0.0001499244148470168,-4.327223619685248e-05,0.0001051374500546406,0.030181086519114688,8.848888888888888,5.626666666666668,sylfaen,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00013489557463795755,-3.447934838525304e-05,-6.07268554176241e-06,0.03538928210313448,6.427755102040815,7.90530612244898,sylfaen,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.0002373573790444857,7.726264936247554e-06,-9.753276986045429e-05,0.026052104208416832,10.366863905325443,4.948224852071006,sylfaen,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,-6.670400434704692e-05,-3.799607759585882e-05,-0.000374614964500939,0.04276985743380855,7.547052154195011,7.90079365079365,sylfaen,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0002216132011662062,-0.00016538944597483893,-0.0004374106489151117,0.033299697275479316,6.222222222222221,8.117539026629938,sylfaen,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00012091686093720073,0.00015487632961684014,-7.642833610095896e-05,0.00392156862745098,0.6875,0.5,sylfaen,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,7.222132343159379e-05,-7.559623758307223e-05,0.0007356296690452222,0.04170905391658189,11.367043426531827,7.319452706722188,tahoma,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.00016522229966634485,-0.00019584486494542155,0.0007077756292729467,0.038539553752535496,9.839335180055405,2.7451523545706364,tahoma,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,6.439281278448299e-05,1.6903243783704043e-05,0.0006160904996568875,0.03643724696356275,12.311728395061728,6.119598765432099,tahoma,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,0.00018793367933516494,-9.001418243430221e-05,0.0005686752133645155,0.03959390862944162,12.727153188691647,5.2675871137409604,tahoma,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-7.578717012196672e-05,3.39954614906047e-05,0.0004408028351148649,0.04170905391658189,6.2938726948245085,7.370612730517549,tahoma,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,0.00014951874826004964,-8.417753245605447e-05,0.000225017746539857,0.04383282364933741,13.067604110329908,7.4559221200648995,tahoma,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00027540061806195966,-5.139855623790178e-05,-2.231246914608234e-05,0.048106448311156604,9.741964689904934,8.40651878678135,tahoma,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00030379711073992745,5.60427286054185e-05,-3.5249673164465076e-05,0.030181086519114688,9.626666666666667,5.565555555555554,tahoma,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.00013541536434500358,3.307638211682611e-05,-0.0004680181054834131,0.060041407867494824,10.760107015457788,8.456599286563614,tahoma,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,3.912624058795782e-05,3.839142591134995e-05,-0.0005413620392120985,0.053497942386831275,9.967455621301774,8.248520710059172,tahoma,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0003516927792906747,0.0004693922354637463,-0.00015850143162278284,0.009861932938856016,1.8399999999999999,0.8099999999999999,tahoma,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.00020185161001734598,-0.00025577149895659584,0.0017395927067816812,0.08016877637130802,9.789993074792243,9.837257617728534,tahomabd,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,9.365965284767175e-05,-0.0002239550317488429,0.001285843243209182,0.05785123966942149,10.061224489795917,5.494897959183675,tahomabd,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.0002077352914539217,-0.00016321194478225432,0.0016018697926989977,0.07112970711297072,11.223832179930799,8.243079584775085,tahomabd,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,0.00021122876767681203,-0.00020028012312931946,0.0014974015916054515,0.07676130389064142,11.67160818164759,8.126853068117844,tahomabd,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00012500040282846278,-4.220743901496601e-05,0.0011239029778071163,0.07676130389064142,6.522049164946519,9.602927378495027,tahomabd,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,0.00011348310321764188,-6.16496000276637e-05,0.0007431155945465938,0.08589607635206786,10.8641975308642,10.218869074836153,tahomabd,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00046218442011756723,-0.00016737466317733586,0.00037635361336266725,0.08589607635206786,8.592592592592593,10.63953665599756,tahomabd,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00036342637060696046,0.0002044509448523057,3.379238671729146e-05,0.06444906444906445,11.285379812695112,7.985431841831425,tahomabd,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.00026722706637071994,0.00011704667984766477,-0.0005160308378450921,0.09518716577540107,9.608130286579977,11.22206792071708,tahomabd,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,4.482259344505048e-05,-1.4998298151687483e-05,-0.0008252124849784365,0.08589607635206786,9.28059746989788,9.846364883401922,tahomabd,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0005558370939642961,0.0007715880638878074,-0.00023289859207874404,0.014866204162537165,1.9822222222222219,1.2622222222222226,tahomabd,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-6.399001847685693e-05,8.302698446563124e-05,0.0005799176452910184,0.03434343434343434,10.78287197231834,7.689446366782007,taile,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,8.428075237848147e-05,-0.00013425644621066246,0.0005767809269911129,0.03225806451612903,12.1318359375,3.359375,taile,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,7.04212389934606e-05,1.6679104663553825e-05,0.0005621778019417566,0.03225806451612903,12.6708984375,5.77734375,taile,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-4.251861608644729e-06,2.0204630014464956e-05,0.0004631318557285396,0.033299697275479316,11.158861340679524,5.208448117539027,taile,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00011750699530182483,-1.8412062145122445e-05,0.00022727663134140477,0.028112449799196786,6.357142857142857,7.132653061224491,taile,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-5.710731248811248e-05,-6.064639718528757e-05,0.00016437465289920154,0.03538928210313448,11.472653061224491,6.290612244897959,taile,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00010075688010643536,-3.0504933990481582e-05,6.405490424563998e-06,0.04065040650406504,9.11,7.994375,taile,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00023247154350712761,1.2557635245380297e-05,-5.187212128796397e-05,0.025025025025025027,10.681600000000001,4.3264,taile,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,6.301196280268724e-05,-1.0726689359522393e-05,-0.0003346068933076434,0.045965270684371805,9.42222222222222,7.814320987654321,taile,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0001173418899304042,-0.00011766418248637114,-0.00045064057166596753,0.04276985743380855,8.900793650793652,7.9024943310657605,taile,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00021227442905981375,0.00031446537542035354,-0.00010639938458482355,0.005893909626719057,1.2222222222222223,0.47222222222222215,taile,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.0,0.0,0.0014510870057820036,0.06666666666666667,8.125,8.046875,taileb,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.00024664927811102313,-0.00032585476440331076,0.0011973384205080425,0.05894519131334023,10.31578947368421,4.517082179132041,taileb,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.00020887868509471519,-0.00014267018630613143,0.0011751996837106285,0.060041407867494824,10.561533888228299,6.623365041617122,taileb,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-1.172076949039884e-05,3.4653941633875493e-06,0.0008997971345192453,0.05675954592363261,9.558347107438017,5.697851239669421,taileb,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00018637064546044946,-6.230235761030827e-05,0.0006330840162472963,0.05675954592363261,6.147438016528924,6.497851239669423,taileb,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-0.00010888147700595895,-4.4342673249073566e-05,0.0003981656606168085,0.06224066390041494,9.976666666666668,7.0233333333333325,taileb,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.0002087050614398995,-8.392892241081207e-05,0.0001316990602408717,0.06444906444906445,8.176899063475549,8.141519250780437,taileb,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00044100699811687374,-1.007011287237543e-06,-6.267911396364154e-05,0.04703476482617587,9.139886578449905,5.122873345935727,taileb,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.00010413484023556215,2.8763281758581292e-05,-0.0005279389272573927,0.07563025210084033,8.50443672839506,8.513695987654321,taileb,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0002006625230191232,-0.00013547450527069826,-0.0008099137090201976,0.07001044932079414,8.087324571173983,8.925818667854758,taileb,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0003822601402920331,0.0005345974827387691,-0.00019590640247062836,0.01085883514313919,1.3388429752066116,0.7768595041322314,taileb,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-0.00011835098763489234,9.813179527754594e-05,0.0005077809684631943,0.030181086519114688,6.8,8.098888888888888,times,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00017549437839162928,0.00015170059463630547,0.0003500746418103487,0.020937188434695914,8.045351473922903,0.6031746031746033,times,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-4.008648127089783e-05,6.558172216173084e-05,0.0003340766034022127,0.021956087824351298,11.811983471074377,3.719008264462809,times,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-0.0001513648470169812,8.088478132671191e-05,0.00034213188629760147,0.02708124373119358,9.283950617283951,3.805212620027435,times,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-7.890684658106509e-05,5.7702285552518924e-05,0.0002817687517879879,0.03121852970795569,5.748178980228929,5.290322580645161,times,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-8.74849040273804e-05,4.5601059509157685e-05,9.747639350390681e-05,0.026052104208416832,9.224852071005918,5.190828402366863,times,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,7.743126946946536e-05,-1.880872253496619e-05,-3.5929713157091826e-05,0.02914572864321608,5.8668252080856105,7.412604042806185,times,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00020136343312798265,-2.8303474568923635e-05,-5.313579719830041e-05,0.017892644135188866,10.444444444444445,3.5833333333333335,times,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,3.235999049890684e-05,1.0508011613495716e-05,-0.00024246229237657137,0.030181086519114688,7.8322222222222235,5.822222222222224,times,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.00012190847433944676,-5.5777990967267024e-05,-0.0004108018109879155,0.03225806451612903,6.5302734375,7.55859375,times,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00020235045419660888,0.0002620756489981029,-0.00010363382300902133,0.005893909626719057,0.8888888888888888,0.47222222222222215,times,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
