label,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16
comma,15.810249675906649,0.18975032409334525,1.4398895729924343e-09,-1.4398891296459962e-09,-1.1983415969281425e-15,8.477985289181646e-16,-7.938026765907439e-17,5.340137623524288e-17,2.497396371792443e-33,-5.567805176045762e-31,6.929133985350668e-35,-7.891143660860132e-48,0.0,0.0,0.0,0.0
zero,15.573771700925754,-0.6696573391168656,0.09588563819111987,2.4010201496252963e-16,2.4010201496252963e-16,4.462545025184325e-16,-1.3327900188632612e-16,-1.3327900188632612e-16,3.087825592619708e-17,-4.483999688423026e-17,-1.2763611380931301e-17,-5.803559888386959e-21,3.0812514197675606e-33,0.0,-6.842277657836021e-49,7.596454196607839e-65
one,15.681145747868612,0.3188542521313917,1.2610391652231434e-16,1.2610391652231434e-16,-8.354466213736483e-17,-8.354466213736483e-17,-7.167708366343675e-17,2.831301079817322e-17,2.831301079817322e-17,7.323879590267367e-17,7.323879590267367e-17,0.0,0.0,6.842277657836021e-49,9.244463733058732e-33,0.0
two,15.74981949053838,-0.9502667567247267,0.20044726618635772,1.6700087053379365e-16,1.33395676697351e-16,3.579385006165779e-17,-7.352171222501327e-17,-7.352171222501327e-17,-5.365273189874893e-17,-9.597160750418799e-18,-9.597160750418799e-18,2.5037089277034066e-33,3.4694469519536073e-18,-5.49825883218966e-49,1.1394681294911758e-64,0.0
three,15.745966692414836,-2.5870803453847237e-17,0.25403330758516635,-1.949399885694801e-17,1.1610192917196412e-16,1.6560024197951463e-17,4.467181531181754e-18,4.467181531181754e-18,-3.7230065046103693e-19,-9.090955134035766e-34,-1.7635136690114246e-36,3.924776976626245e-48,3.924776976626245e-48,-3.3735033418337674e-80,-4.5578725179647034e-64,0.0
four,15.570047906120342,-0.8180152533336714,0.12398367360667313,0.12398367360667313,4.2460717545881385e-16,-2.543051218585052e-16,1.0000000000000009,3.4107372591470706e-16,-7.267020605385076e-17,2.1924486200084124e-17,2.1924486200084124e-17,-5.523688246797659e-32,0.0,0.0,0.0,0.0
five,15.70060973342837,-0.7006097334283629,-1.96999136265475e-16,-1.96999136265475e-16,-1.0,4.2164017284201706e-16,4.2164017284201706e-16,-1.5331150761706074e-16,7.985128192773418e-17,7.985128192773418e-17,-5.911727896370322e-45,-2.8402905423489665e-31,2.7250717633501646e-77,1.9176146348819244e-93,0.0,0.0
six,15.478347197356205,-1.3475518197587746,0.4346023112012801,0.4346023112012801,2.551403766752162e-16,8.217246273832825e-17,8.217246273832825e-17,-2.2672435233593194e-16,-2.2672435233593194e-16,4.503218733712159e-18,4.503218733712159e-18,5.3207101106232705e-48,-5.322405787793291e-80,0.0,0.0,0.0
seven,15.761355820929161,-0.7613558209291535,-1.390341254928463e-16,2.505063001816764e-16,1.0,-1.0000000000000007,1.0,2.209028037329562e-16,4.463185963646999e-17,-7.623128421192071e-18,-7.623128421192071e-18,-7.759219712386357e-49,6.653007234741613e-81,4.6816763546921983e-97,0.0,0.0
eight,15.467532432984942,-0.9125258631615241,0.22249671508828764,0.22249671508828764,4.066536963146529e-16,1.741518869437987e-16,-1.585747370462638e-16,-1.585747370462638e-16,-1.5145737246434603e-17,3.555418031347814e-31,3.555418031347814e-31,3.2150770442588056e-49,2.3636229808025223e-95,1.663265562503184e-111,0.0,0.0
nine,15.700857059894009,-0.7962250913865098,0.04768401574625076,0.04768401574625076,-1.790289054664772e-16,-1.5154802841362163e-15,4.8702215666151696e-17,4.8702215666151696e-17,3.912512489392936e-17,6.550823553951144e-31,3.888766181295633e-31,1.2721530485774427e-48,-3.7817967692840357e-94,-2.6612249000050942e-110,0.0,0.0
comma,15.874007874011815,0.1259921259881894,-4.477959245139984e-15,-4.477959245139984e-15,7.061583905701307e-15,1.8063653489920115e-15,1.4671134370317743e-16,-2.1195830442022235e-16,-3.2040109504187776e-31,4.343151005476281e-31,-1.1052082208508456e-45,-7.957147388663216e-48,0.0,0.0,0.0,0.0
zero,15.818339690735232,0.09083015463238188,0.09083015463238188,6.376130909365359e-16,-5.581208780709323e-17,2.1601014567466408e-16,1.2310488252544233e-17,-4.791336539346227e-31,8.369755025972658e-32,7.88349893810579e-34,4.0668787828764064e-47,1.6286797797527207e-61,-1.0636768677860675e-93,2.02410200510027e-79,0.0,0.0
one,15.68529465813947,0.1573526709302619,0.1573526709302619,-1.7946317000839195e-18,-1.7946317000839195e-18,3.8396762576635374e-17,3.8396762576635374e-17,-4.531034797004736e-31,1.5511239010187737e-32,-8.264570794284497e-49,9.463622920863882e-46,-4.5640948828184016e-63,-2.698802673467014e-78,0.0,0.0,0.0
two,15.74981949053838,-0.9502667567247264,0.20044726618635778,1.8964340221847868e-16,1.8964340221847868e-16,-9.826264189367552e-17,1.2314916553902853e-17,-2.977917492742586e-18,-2.977917492742586e-18,-1.6841215528372665e-17,-1.6841215528372665e-17,-1.866654466766578e-34,3.727290555515581e-34,-5.3739946406037437e-48,0.0,0.0
three,15.628097244527446,0.00940873465492265,0.00940873465492265,0.3530852861626986,-2.1955191381537166e-16,-2.1955191381537166e-16,2.6500094316842496e-16,8.738766241660233e-17,-6.400631461586453e-17,-4.3078121487691036e-32,-1.0785941180014772e-33,-1.3047749276229856e-47,-7.292596028743525e-63,0.0,0.0,0.0
four,15.570047906120342,-0.8180152533336713,0.12398367360667314,0.12398367360667314,5.441958688360305e-16,-2.384260143842385e-16,1.0000000000000004,1.1122260667704037e-16,-3.262535373083101e-17,-3.262535373083101e-17,-4.23498846098765e-17,3.7000252662875976e-33,-1.1984992361310217e-64,-8.433758354584419e-81,0.0,0.0
five,15.708122190913505,-0.4565768846465641,-0.4565768846465641,0.20503157837962158,4.772548289352234e-16,1.8023384274716185e-16,-4.032348835875096e-18,-4.032348835875096e-18,-2.805875577170687e-17,-1.2154629921307788e-31,1.8882347095402356e-46,0.0,0.0,0.0,0.0,0.0
six,15.479186267908922,-0.9100154346253724,-0.9100154346253724,-0.6591553986581767,2.451934158342301e-16,2.451934158342301e-16,-1.0607988851725443e-16,-1.0607988851725443e-16,-3.719453395965961e-18,1.8216753259986847e-33,-1.0183715513171527e-29,-6.853416010384964e-66,0.0,0.0,0.0,0.0
seven,15.818084224887723,-0.08373019026188834,-0.08373019026188834,0.3493761556360479,5.966985850414638e-16,1.6848633803902685e-17,1.759251837614002e-16,-4.554581316906824e-17,1.5739882046915249e-30,-1.6904389402488903e-32,-1.6904389402488903e-32,-7.432891285900806e-49,-4.727245961605045e-95,0.0,0.0,0.0
eight,15.745966692414836,-2.5870803453847237e-17,0.25403330758516635,-2.8964940548277386e-09,2.8964947430240476e-09,-1.224278645748878e-15,5.433791289963476e-17,5.433791289963476e-17,-4.755633571375233e-17,1.6180558263214763e-17,1.890044426073591e-33,0.0,-7.386321815007883e-97,0.0,0.0,0.0
nine,15.700857059894012,-0.7962250913865091,0.04768401574624989,0.04768401574624989,2.295223383759841e-16,2.295223383759841e-16,-2.3074405487987087e-16,1.0808323390885548e-16,-6.336869183453706e-17,-2.323828163614827e-17,2.41666061985105e-31,2.1895288505075267e-47,-1.890898384642018e-94,0.0,0.0,0.0
comma,15.937253933193768,0.06274606680622827,1.7186491220729037e-16,1.7186491220729037e-16,-1.4818899118376806e-17,3.379487099202181e-29,5.94325926607776e-32,-3.0949816306861836e-48,1.9082298247296165e-65,3.8511894878019823e-60,-5.779222999507102e-80,-1.2280137477843398e-85,0.0,-1.8593695235068602e-129,0.0,0.0
zero,15.631546815277458,-0.7929099037517368,0.16136308847429187,-3.3282563498179706e-16,-3.3282563498179706e-16,3.8344280541652074e-16,-7.561462582144822e-17,-7.561462582144822e-17,8.428447827543656e-18,8.428447827543656e-18,8.131955534183529e-17,4.08577342705529e-17,3.677724241086861e-48,-6.02899808677753e-34,0.0,0.0
one,15.745966692414836,1.2630894076118813e-16,0.2540333075851661,9.403865133842994e-17,-3.0545977684554693e-18,-3.0545977684554693e-18,-1.5647429238982433e-17,-1.5647429238982433e-17,-3.7351465493641827e-19,-3.5992066034455135e-20,9.553463920391904e-21,1.5812631765551123e-21,0.0,-6.170942051242287e-51,0.0,0.0
two,15.877769324874148,-0.9444545251863038,0.0666852003121567,1.4311545360888888e-16,-3.183892480083122e-16,1.4805606010987492e-16,-1.6024182993147907e-17,1.3506544570126707e-31,1.3506544570126707e-31,-2.4128281365333875e-32,-2.4144699619084456e-48,0.0,0.0,-1.9446922743316068e-62,0.0,0.0
three,15.750063987190403,0.12496800640481023,0.12496800640481023,2.859439771201223e-16,-2.4320334124476707e-16,-1.892063609867928e-16,4.454373029317347e-18,2.6541231789419763e-31,-2.6394108878101806e-31,-1.5202830058416585e-31,6.539721029773644e-47,-1.9446922743316068e-62,0.0,0.0,0.0,0.0
four,15.76135582092916,-0.7613558209291529,-6.043876492486387e-17,1.60385833961218e-16,0.9999999999999996,1.6518136558385674e-16,-1.4350314440739668e-17,7.326988373483476e-31,-1.0589637891476248e-31,2.1931522481417857e-33,1.1422320333936013e-48,0.0,0.0,0.0,0.0,0.0
five,15.646787299443243,-4.6512745695259e-09,4.6512743708138515e-09,-0.8233936497216185,-0.8233936497216185,-3.073309282372163e-16,4.88844531350745e-16,-1.4130179632813763e-16,7.313380142252859e-19,-3.7914507487256707e-31,-3.7914507487256707e-31,2.8118404047088537e-46,4.794036587204811e-94,-5.56538184296132e-78,0.0,0.0
six,15.539796465553065,-1.6416094959013645,0.28787690745233785,0.28787690745233785,0.526059215443643,2.3321485112513245e-16,2.3321485112513245e-16,-2.2368183076675425e-16,1.3843789664661504e-18,1.3843789664661504e-18,2.4709888187022347e-18,0.0,0.0,0.0,0.0,0.0
seven,15.761355820929161,-0.7613558209291535,-1.390341254928463e-16,2.505063001816764e-16,1.0,-1.0000000000000007,1.0,2.209028037329562e-16,4.463185963646999e-17,-7.623128421192071e-18,-7.623128421192071e-18,-7.759219712386357e-49,6.653007234741613e-81,4.6816763546921983e-97,0.0,0.0
eight,15.51912713486424,-0.5276422148089628,-0.5276422148089628,0.26807864737683984,0.26807864737683984,-6.939960616259228e-18,-6.939960616259228e-18,3.2747562837743983e-16,2.2285117808318633e-16,-2.0131909910180206e-16,-2.0131909910180206e-16,1.1400982518593176e-34,-2.996272867003007e-95,3.478363651850825e-79,0.0,0.0
nine,15.753668605183982,-0.8954465348142133,0.14177792963024605,4.405547612492309e-09,-4.405547610086403e-09,4.857770339067784e-16,-1.6166224900545415e-16,-1.6166224900545415e-16,-5.5456719185244006e-17,6.8603446881529904e-18,2.7369110631344083e-48,3.787252846783401e-32,-2.3636229808025223e-95,-1.663265562503184e-111,0.0,0.0
comma,15.937253933193768,0.06274606680622828,2.1398021050668796e-16,2.1398021050668796e-16,-1.0286277114131219e-16,-1.4497150957417525e-30,2.805752746465739e-46,3.809379117124098e-48,-1.0594996436451378e-65,8.465335103580733e-63,1.0211668444575541e-83,-1.4168478493526686e-71,1.1270725851789228e-131,2.0303534698525194e-115,0.0,0.0
zero,15.123500211958794,-0.43060996263600143,0.3071097506772097,2.817594052303675e-16,2.817594052303675e-16,-6.398096845715605e-17,-6.398096845715605e-17,1.4139945050992007e-16,5.82614630928286e-17,-7.186350413079861e-17,-7.186350413079861e-17,0.0,-3.0814879110195774e-33,3.469446951953613e-17,0.0,0.0
one,15.301145588811643,-0.7946222246360873,0.4934766358244509,2.382575532887703e-16,2.382575532887703e-16,-1.88684719325851e-17,-1.88684719325851e-17,-1.462711434273326e-16,-7.212553561668656e-17,-7.212553561668656e-17,3.0055867632268536e-17,1.3179691456608974e-17,-9.538309003740505e-33,0.0,0.0,0.0
two,15.171670357663823,-0.7205332182706002,0.5488628606067762,-1.2718032380376054e-16,-4.041795857371028e-17,-4.041795857371028e-17,3.4157317341512864e-17,3.4157317341512864e-17,7.563744764641905e-17,-1.2462926545701113e-17,-1.2462926545701113e-17,4.616683893566771e-18,7.703719777548942e-34,3.848781182532762e-49,0.0,0.0
three,15.249126854859998,0.47172874877053345,-0.3604278018152649,-0.3604278018152649,5.014262362346882e-16,1.6354482984460255e-16,1.6354482984460255e-16,-2.2120735004055924e-16,1.3245736193242416e-16,-3.7949177145596583e-17,-3.7949177145596583e-17,1.5959455978986625e-16,4.0640244106385116e-32,1.8298166916612987e-33,0.0,0.0
four,15.146621512967751,-1.058999937109124,-1.0000000000000042,0.6013764733681658,0.3110019507732143,3.948524908075221e-16,-3.1839624458373196e-17,-3.1839624458373196e-17,-1.7948551901353158e-16,1.0754955578267076e-16,-1.040244296942202e-17,-1.040244296942202e-17,0.0,1.540743955509792e-33,0.0,0.0
five,15.478548500093993,-1.228416169970948,-0.1250661650615215,-0.1250661650615215,1.4635187292310865e-09,-1.4635277311361032e-09,9.145327854208937e-15,-1.5393965709524625e-16,-9.114538361000969e-17,-9.114538361000969e-17,6.390953628020362e-18,-8.153162581903209e-32,0.0,0.0,0.0,0.0
six,15.232124598286493,-2.2321245982864903,-4.6574335467237915e-09,4.657433279819412e-09,7.311830178376461e-16,-2.178038576746952e-16,-2.178038576746952e-16,1.148383199286934e-16,6.371488940135879e-18,1.1523669522153306e-08,-1.152367016572783e-08,-2.923913627817114e-26,0.0,7.649002561686744e-67,0.0,0.0
seven,15.408477586915492,-1.2870059022964533,-0.7371442159621596,0.9999999999999989,0.6156725313431199,-3.661621611488763e-16,-3.661621611488763e-16,4.227534428147002e-16,8.868354716687498e-17,8.868354716687498e-17,-3.506289730021598e-17,5.079157651389388e-36,2.661202893896645e-80,1.8726705418768793e-96,0.0,0.0
eight,15.191093960493331,-1.6101957420738404,-0.3395363491638468,-0.3395363491638468,0.09817447990820902,1.0000000000000007,1.0886958946105373e-15,-3.6335200701849894e-16,-3.6335200701849894e-16,5.087786492616519e-17,-3.900562951684894e-17,-4.340905642038616e-35,1.3306014469483228e-80,0.0,0.0,0.0
nine,15.170605774651335,-0.9192769383970016,-0.9192769383970016,0.6679481021426703,-2.436371296833038e-08,2.436371165606091e-08,4.813522958589046e-16,2.532105800646151e-16,2.532105800646151e-16,-3.4082611463119275e-16,-1.9863757605324335e-16,-3.743104035840467e-34,2.1289623151173164e-79,0.0,0.0,0.0
comma,15.810249675906649,0.1897503240933453,-4.931753942533707e-17,-4.931753942533707e-17,-1.3542657696500239e-16,5.222878030170871e-16,-8.795528139638223e-17,-8.795528139638223e-17,-6.016170310020109e-32,4.3627241191422366e-33,-1.228890130563612e-34,4.169948542113862e-49,0.0,6.977636775579653e-82,0.0,0.0
zero,15.169068402457341,0.415465798771334,0.415465798771334,2.524327312205466e-16,5.165234194806199e-18,5.165234194806199e-18,-1.1981881382475138e-16,7.066495087320333e-18,7.066495087320333e-18,-3.260061155034826e-17,-1.2585625199586151e-17,-1.2585625199586151e-17,-6.4146353042212696e-49,6.419766481290799e-34,0.0,0.0
one,15.289088574367371,0.35545571281632193,0.35545571281632193,2.6563759470059164e-16,-3.894595150914284e-16,-9.685711194040995e-17,-9.685711194040995e-17,-2.4275433182831818e-17,-2.4275433182831818e-17,-1.4168566180142472e-19,8.822202988433015e-21,6.241160271807284e-37,6.475826023602527e-52,1.8644789325657717e-65,0.0,0.0
two,15.298045718303213,0.3509771408483997,0.3509771408483997,3.504189881595511e-16,-2.7815301835912893e-16,-2.7815301835912893e-16,2.8575879022005554e-17,-7.935220425735387e-18,-7.935220425735387e-18,-5.095252048214116e-17,-5.095252048214116e-17,1.301042606982605e-17,-1.0307189563543351e-33,7.724972518056886e-34,0.0,0.0
three,15.229291234304878,0.38535438284756396,0.38535438284756396,-5.296721598985842e-16,1.7630495231837338e-16,1.7630495231837338e-16,-1.1537527867106448e-16,2.2104316837995765e-17,2.2104316837995765e-17,-1.9528132681286936e-17,1.5797394871216068e-18,-3.9031278209478144e-18,-7.789220841038137e-34,1.4452294242103118e-34,0.0,0.0
four,15.441026796836287,-0.7870831325251064,1.0,0.17302816784441372,0.17302816784441372,1.5664032103920015e-16,1.5664032103920015e-16,1.5450771286752772e-16,1.5450771286752772e-16,-1.0699016271464307e-16,-1.0699016271464307e-16,4.718398140845799e-32,0.0,0.0,0.0,0.0
five,15.276958364923328,-1.184935497337389,0.6950179819595896,0.10647957522723696,0.10647957522723696,5.12202301869012e-16,3.9284176810559106e-17,3.9284176810559106e-17,-2.2106527670272535e-16,3.4951829574739356e-17,3.4951829574739356e-17,-2.3675476451516795e-32,-4.1053665947016125e-48,0.0,0.0,0.0
six,15.321070775177104,-1.5732247528332886,0.6480070489340655,0.6480070489340655,-0.04386012021194777,-2.7664464544244826e-16,-2.7664464544244826e-16,4.288021587008398e-16,1.3641798069063224e-16,1.3641798069063224e-16,-8.1434221920209e-17,-1.1897991913403582e-32,1.1984992361310217e-64,8.433758354584419e-81,0.0,0.0
seven,15.423405396641641,-1.0139738224741652,-1.0139738224741652,0.6045422483066841,0.9999999999999993,3.2137768812480493e-16,3.2137768812480493e-16,-1.5909156493537417e-16,-1.5909156493537417e-16,-9.765669880197592e-17,1.569469069182377e-31,0.0,1.890898384642018e-94,0.0,0.0,0.0
eight,15.137051527638086,-1.6417698698928782,0.40548075915096227,0.09923758310384563,-5.213175571189222e-16,-4.154494519525359e-17,-4.154494519525359e-17,3.544597489855769e-16,2.6213235386774346e-16,-3.577328257303239e-31,2.4600055864768306e-32,3.209975928759043e-49,-2.3636229808025223e-95,-1.663265562503184e-111,0.0,0.0
nine,15.364019811377307,-0.6067136278440819,-0.6067136278440819,0.6433157469845021,0.2060916973263388,-1.2580748965818036e-15,4.338959040841421e-16,4.338959040841421e-16,1.6218495409785103e-16,-1.4866524832801126e-16,-4.2354923961155886e-16,-4.12383958719203e-34,0.0,6.95672730370165e-79,0.0,0.0
comma,15.874007874011815,0.12599212598818918,8.524365319776438e-18,8.524365319776438e-18,-1.2885212921378284e-16,-7.184307487778542e-32,6.040196912530396e-31,-4.861730685829017e-63,-1.445578365031905e-47,-1.761249790132911e-64,2.0241020051002605e-79,9.651565399784363e-81,6.636772162495863e-114,6.636772162495863e-114,0.0,0.0
zero,15.615773105863918,2.818901176323889e-16,0.38422689413609146,-1.074894642162519e-16,2.9868883985267013e-17,2.9868883985267013e-17,-1.7117551474929492e-17,-1.0309197407565617e-17,2.2837118156933018e-20,-6.220441990727902e-21,-1.1838716792541375e-21,6.870376432111456e-22,-8.352389719038141e-53,2.3182538441796384e-67,0.0,0.0
one,15.681145747868612,0.3188542521313917,1.2610391652231434e-16,1.2610391652231434e-16,-8.354466213736483e-17,-8.354466213736483e-17,-7.167708366343675e-17,2.831301079817322e-17,2.831301079817322e-17,7.323879590267367e-17,7.323879590267367e-17,0.0,0.0,6.842277657836021e-49,9.244463733058732e-33,0.0
two,15.5578296340634,-0.9107178429577852,0.35288820889437367,3.2338234469120396e-16,6.280288301869306e-17,6.280288301869306e-17,-1.0876552551719729e-17,-1.0876552551719729e-17,-3.5872691949121895e-17,2.618918676372742e-17,1.6887099770434855e-17,-8.872072208167159e-17,8.751316579308944e-49,8.751316579308944e-49,0.0,0.0
three,15.549834435270734,0.45016556472925034,5.296874138418211e-16,-7.520565053075374e-17,-7.520565053075374e-17,1.1434935836710789e-16,-9.198550484324274e-17,6.013852015274566e-17,6.013852015274566e-17,-3.1599525019145726e-18,-3.1599525019145726e-18,-6.057631088553636e-19,0.0,5.473822126268817e-48,0.0,0.0
four,15.635480495910283,1.0000000000000009,-0.7238387161055928,0.08835822019532069,3.423590052303165e-16,-4.650983873834161e-17,-4.650983873834161e-17,2.4939425101310815e-17,5.746317962526971e-19,-8.23952146732066e-31,-1.7516230804060213e-46,-2.6357469789944393e-70,2.6357469826924736e-70,1.4856172430680067e-79,0.0,0.0
five,15.438002158139266,0.28099892093036627,0.28099892093036627,1.768533311903307e-16,2.617307034419631e-16,5.065444962693238e-17,-4.616970531059297e-16,-2.2596323232487582e-16,-2.482358942647005e-16,7.45220803276607e-10,-7.45220592512255e-10,1.1832674830082211e-33,3.7982270983039195e-65,6.644904263859995e-49,0.0,0.0
six,15.522486921362272,-1.228425207716485,0.5243450270908553,0.5243450270908553,-0.43119965160511575,0.08844788377758936,1.4205533985483728e-16,1.4205533985483728e-16,1.106032795147581e-16,-3.8170047621342914e-17,-3.8170047621342914e-17,8.211694254890338e-33,-5.992496180655109e-65,0.0,0.0,0.0
seven,15.515609770940705,1.0402854828602268e-16,-0.5156097709406988,-1.0000000000000007,1.2342094337093382e-16,1.2342094337093382e-16,1.2881194611212418e-16,1.0000000000000002,1.0,8.005201544800722e-17,9.099618117143916e-18,0.0,0.0,0.0,0.0,0.0
eight,15.415464089603667,-1.059133346291621,-1.059133346291621,0.619510329497375,0.08329227348219354,-9.453737383047442e-16,-9.453737383047442e-16,3.6276608689993845e-16,3.6276608689993845e-16,3.627413478836138e-17,-1.8360568869379933e-17,-8.397068493153282e-33,0.0,-6.95672730370165e-79,0.0,0.0
nine,15.589649891503988,-0.29482494575200285,-0.29482494575200285,-6.813269779935663e-09,6.813269808817063e-09,3.467745530482438e-16,-3.423475208901105e-16,-3.423475208901105e-16,2.2171821380477111e-16,-5.570106584258331e-17,4.027379147050806e-18,1.5022876580567971e-31,4.257924630234632e-79,2.996272867003007e-95,0.0,0.0
comma,15.937253933193768,0.06274606680622828,2.1398021050668796e-16,2.1398021050668796e-16,-1.0286277114131219e-16,-1.4497150957417525e-30,2.805752746465739e-46,3.809379117124098e-48,-1.0594996436451378e-65,8.465335103580733e-63,1.0211668444575541e-83,-1.4168478493526686e-71,1.1270725851789228e-131,2.0303534698525194e-115,0.0,0.0
zero,15.220208047450436,0.5334739127670971,0.2463180397824773,-3.3122058041303187e-16,4.635986377808305e-16,-1.6450088291250133e-16,-1.6450088291250133e-16,-5.130577294614528e-17,6.679856922309504e-17,2.219371523792303e-17,1.1403029229836045e-17,-3.4694469519536154e-17,-8.474091755303842e-33,0.0,0.0,0.0
one,15.416198487095658,4.0175241037934293e-16,0.5838015129043368,-1.3456698486262723e-16,4.311644328208254e-17,4.311644328208254e-17,-2.552532849706473e-17,-2.552532849706473e-17,9.181813687717232e-18,9.181813687717232e-18,7.83160527280529e-19,-2.311115933264679e-32,-9.285736621458903e-48,-1.3400592932788839e-48,0.0,0.0
two,15.228173000468205,-0.8478151996658899,0.6196421991976803,1.567807429393023e-16,1.567807429393023e-16,-9.810273664774178e-17,-9.810273664774178e-17,-1.0072090084229447e-16,5.01088933140115e-18,5.01088933140115e-18,2.5255608839931956e-17,1.0926925807579928e-16,-8.552847072295038e-49,-8.552847072295038e-49,0.0,0.0
three,15.301932248003464,0.5510351142042242,0.07351631889616284,0.07351631889616284,6.431984807384075e-16,-4.285134368482791e-16,1.5521931901731448e-16,-8.750376314842375e-17,-8.750376314842375e-17,-1.2288856716793696e-16,-1.1159711660581175e-17,-1.925929944387236e-34,-1.734723475976817e-18,-4.7477838728798994e-66,-6.41463530422127e-50,0.0
